"param_set_id","th_ROS_microbe","th_ROS_epith_recover","epith_recovery_chance","rat_com_pat_threshold","diffusion_speed_DAMPs","diffusion_speed_SAMPs","diffusion_speed_ROS","add_ROS","add_DAMPs","add_SAMPs","ros_decay","DAMPs_decay","SAMPs_decay","activation_threshold_DAMPs","activation_threshold_SAMPs","activity_engulf_M0_baseline","activity_engulf_M1_baseline","activity_engulf_M2_baseline","activity_ROS_M1_baseline","rate_leak_commensal_injury","rate_leak_pathogen_injury","rate_leak_commensal_baseline","active_age_limit","treg_discrimination_efficiency"
12,0.854506703888378,0.749190394239989,0.41505482265074,0.714685177290987,0.0791302481386321,0.0839394539883207,0.0243030800259638,0.514989984183932,0.760313145163858,0.758648386916496,0.132739623844918,0.0210839656865241,0.88542939576729,0.104998452231856,0.700176827026732,0.159808084373439,0.315544692316446,0.0153219998222929,0.5,0.765217239618548,0.741430996644603,0.246285987752459,12,0.575240716707189
13,0.261616051634258,0.10284976315868,0.786014050384926,0.925231983865166,0.0134683881329657,0.065477315987139,0.0212350432292027,0,0.59601637479237,0.473965990535482,0.116054940262556,0.21705811230561,0.913058720771313,0.129936360711778,0.843183775107256,0.237177881122051,0.356264912056836,0.45380675720433,0.45318961891911,0.746126365496624,0.755845742846563,0.011250669256792,4,0.81698247873231
14,0.717718265211761,0.504164656950341,0.0709145151947549,0.820627943930074,0.101678662450834,0.0280819031265989,0.0448367437504851,0.942545124948928,0.942656309049663,1,0.0583368856213484,0.164597669427276,0.127469747477257,0.245488101395794,0.944580725755649,0.341671301294122,0.180323679650302,0.305566087461801,0,0.702671802771235,0.842580061960695,0.0696720921448433,4,0.21990100254146
15,1,0.321003826317685,0.110127161235575,0.77741342174919,0.0884199150981975,0.038946655903692,0.0923991129917664,0.739754084712234,0.836725437302603,0.684331029513372,0.125426674430977,0.298714706919524,0.478022926688466,0.0318639274518205,0.565080315586081,0.469456906270241,0.292045357381547,0.357165406916076,0.0243947602132393,0.789794213820182,0.893215280343985,0.206366020164532,19,0.315551093225573
16,0.307127363298303,0.483117506055941,0.728381455248243,0.813567524310567,0.0166191739434191,0.0733634095655637,0.0180828535350966,0.392180004951225,0.495940377456744,0.706139230596623,0.3957416666857,0.812763797819903,0.57108106140377,0.917042369909874,0.856767258807007,0.106422895470538,0.38867410311426,0.420869797976484,0.16560478405123,0.859757709057409,0.501905270582469,0.0437271158064323,20,0.772879942408815
17,0.678991795809497,0.308107281688129,0.579617077580516,0.644333098023719,0.105938037993822,0.0762968551143637,0.108653965029227,0.352280216849738,0.226314961268662,0.485787877750248,0.946957819313271,0.957017518808225,0.123666523998209,0.0267106613308248,0.818532971303006,0.20958649750056,0.443803214723979,0.454896241633337,0.192911607264798,0.948929226841136,0.837543813769769,0.189579790705778,11,0.174407463165473
18,0.643926166845703,0.837850600100607,0.533620617647454,0.568291716406188,0.0152118145752215,0.112387542231451,0.0863971372831794,0.565953673628694,0.700553144457793,0.731330052283575,0.116119503893568,0.93817747605017,0.465582427127999,0.364159049436616,0.24322521087902,0.2404579994989,0.33283488583624,0.217532432353325,0.0692397936801116,0.714775291518929,0.831462574531005,0.0206614968959585,10,0.0132434484459617
19,0.699601664555894,0.345533032443459,0.471825185970422,0.522948969222694,0.0962506267603678,0.0540346280131787,0.101548640633208,0.0902032156452307,0.62705514124551,0.669916599131884,0.488229034936921,0.618579053500004,0.726562129060594,0.571865282739142,0.0450044110612655,0.408752710586644,0.227544187226907,0.401754758397846,0.323090951037671,0.784895866271451,0.893342842397135,0,25,0.987116577918242
20,0.265794668522964,0.154433550324722,0.828308929840379,0.874504055221039,0.0201156930735119,0.0774777420600544,0.0281658218701377,0.0272301882522339,0.689190448500476,0.480608264894243,0.0410889741339244,0.203117751208178,0.912257430731428,0.0548379277628425,0.752555190897488,0.240483602478075,0.354809403351744,0.452938283009172,0.434654614684761,0.635143299029187,0.786122155675973,0.0280945150353733,3,0.832271449453167
21,0.245862072935109,0.854428745128799,0.93779196217346,0.844658943973984,0.0333508386905254,0.0957086507976773,0.103238919719938,0.406858469081251,0.0173716581377215,0.946725830113138,0.421414209295458,0.56866893879037,0.282268396687508,0.755284377855847,0.200790100365894,0.10798089814687,0.354280948859504,0.0177239110136171,0.114701143080639,0.75827019165476,0.868649635536727,0.148934831854681,4,0.324329394217044
22,0.229226803723359,0.0994342150193698,0.81207022491707,0.900387296835537,0.0202197818659691,0.0541823344732975,0.0186755842441887,0,0.759466783143129,0.46487910024299,0.126750770167108,0.173812503132939,1,0.0635339555285498,0.716347826736556,0.253406130349861,0.355027583080068,0.5,0.454448530719267,0.657347289924267,0.754573269467589,0,3,0.895314142721356
23,0.929550999870423,0.158018470383428,0.168080815703615,0.76447454460556,0.10729382399661,0.0565644148631355,0.0482212009432183,0.7344402351215,0.790617265435283,0.436296856092477,0.380591282095154,0.0167441200970298,0.151371159215005,0.23211094536406,0.914219810549764,0.245198337171929,0.308615637012637,0.387383657640868,0.0887153605113902,0.62981657567049,0.70874122891736,0.25,22,0.815815353637006
24,0.617531356058223,0.837844030380761,0.403576881324025,1,0.0705216090477368,0.0376191829731973,0.0131217824559519,0.62760152354089,0.77623492075822,1,0.532366701007379,0.675591632872442,0.536203786309403,0.255573151827379,0.239975018135396,0.149425012671389,0.360197992112161,0.421375192477415,0.0183004175668228,0.958141868691615,0.771601699276574,0.0777625905197648,18,0.783609408888072
25,0.918181947942207,0.852496964502633,0.443478414990575,0.801186212087891,0.0638576947193941,0.100775592352039,0.031807967433525,0.558769201955114,0.699407168662756,0.67133681268055,0.111865500323768,0.0363208242079976,0.895954185445187,0.047003506670784,0.700745940517503,0.122663628854824,0.362444544772572,0,0.493790616597951,0.789500446852259,0.684171735059801,0.230077486855884,13,0.65649141750476
26,0.279646389145026,0.424000911532942,0.867379517361784,0.883539842186294,0.0976068527838845,0.107238194142594,0.0288380758460632,0.808697711189281,0.178937083706485,0.215791497223773,0.814232547128305,0.157225636971956,0.182958520198399,0.373911146627391,0.126535939480652,0.431848025968829,0.115519059209241,0.452421385481113,0.175472294835612,0.721728671000649,0.679157088190829,0.000206310380505823,24,0.680769874428559
27,0.987422712782249,0.0104151077056657,0.333666912870887,0.635213725806329,0.00621059735721658,0.073878862091163,0.0302674850682891,0.92218237042344,0.964902368183935,0.753608731780817,0.7537228539223,0.241221343996714,0.445296805739787,0.422141074444375,0.299810290444341,0.253343944012673,0.162160258516988,0.424233598757599,0.326377789878806,0.865359724465591,0.674862763138203,0.170646875219816,22,0.499125801393755
28,0.443619247018737,0.627553244044999,0.659470293426264,0.68930336631545,0.0818627964566851,0.0344101196772349,0.0725654458758065,0.347114686208004,0.412051269707091,0.890582278125547,0.118499200561735,0.59090488371286,0.780669922492865,0.525322021959335,0.619118991521891,0.0960771443889476,0.492743417519921,0.426469928040204,0.404885414748991,0.697693178632211,0.727256760070456,0.080311192500469,18,0.117084529658603
29,0.434900767321409,0.683902418097793,0.547459192021504,0.879316716010506,0.0297908274581472,0.0656979072559054,0.104516965535372,0.717337582994507,0.583483818457415,0.396791847080887,0.26951724258994,0.277243094565782,0.937976672658453,0,0.645466771325305,0.462844231790788,0.453737377217013,0.0236989409267407,0.380353997427955,0.847998308628396,0.975212065394933,0.0563764935066507,9,0.156601737416223
30,0.884625498241549,0.898960401761788,0.413572117658515,0.796666560950055,0.0653801312822573,0.100207963335722,0.0368878071594281,0.467319076204945,0.725339752082156,0.731655000501873,0.147324406033981,0.0846163561921669,0.930577039279937,0.0711777537393774,0.735073667283459,0.122000924886927,0.319992081042005,0.0288527584452927,0.465162987276447,0.732986760259714,0.732064876954006,0.242724765408455,13,0.476680958676612
31,0.615213016099057,0.758639567811124,0,0.639834359744465,0.0741187132422013,0.0958476023310156,0.0256552929468346,0.0475107014047814,0.327669510752783,0.891734220319721,0.549301700101276,0.268680600939004,0.721457591302062,0.443231432507524,0.200804384988285,0.258293165966335,0.231469761167804,0.00993674685116204,0.149288567500664,0.686433100794798,0.782667731205626,0.212736341103139,29,0.41988976535365
32,0.391018228411698,0.172582220491899,0.158924276858279,0.640169940447315,0.073937800864422,0.109445486006237,0.0805273168833813,0.787434164455898,0.674132731386497,0.404808277508259,0.488333341755426,0,0.0876447330421027,0.267977812666353,0.220103341050014,0.2169119306233,0.105183592321842,0.472930210067405,0.138916561184169,0.555208289604264,0.980395401771875,0.0918400324613452,25,0.50103365445365
33,0.799729260391154,0.41566740055922,0.431391683832605,0.565573968884333,0.0959242343525211,0.064891559365758,0.10823735862346,0.0522969096915466,0.592651567213394,0.702146087801326,0.576737194874019,0.591204881230534,0.713391451608883,0.575073621632675,0.0754639519570058,0.438316551731931,0.174150871979941,0.404131637254278,0.33006168018595,0.762111343430431,0.949990846656272,0.0109052610957452,22,0.830513187212695
34,0.557649573350394,0.735373258659301,0.148317657348118,0.599812270102923,0.0780994726530662,0.0956765160693303,0.0194659762574077,0.0804072869630586,0.263200281646937,0.888192646616387,0.473843927415734,0.255929836652349,0.730331803194007,0.411653020170223,0.22476597793482,0.265378389521552,0.208010160502737,0,0.126607944375117,0.661469736043982,0.754399795131751,0.247812754261219,28,0.418488818322237
35,0.840535705306006,0.814909597030257,0.181089580892325,0.569612713799175,0.0852589001611673,0.0966980080127572,0.0487670292625147,0.689847892559292,0.252700838665693,0.277448041726407,0.610054911555196,0.939427125704781,0.957643780508469,0.763145638292187,0.375713066669025,0.0484437705966832,0.0205460924520728,0.192278466892277,0.45826217215809,0.515505994060129,0.735843209387805,0.079158066695902,24,0.52433904694785
36,0.0500828528996306,0.00513504840716695,0.627230157912078,0.962792084239738,0.0696340910721698,0.0159106321551047,0.0666127976932466,0.793912530970799,0.540897439890132,0.649971919286019,0.6590522182451,0.688280878082796,0.166420859820543,0.0318708282902257,0.4769905623198,0.449835285349377,0.295183244395705,0.064417831811251,0.182666769403564,0.99464213413751,1,0.13274592987205,12,0.970274954115011
37,0.81221809023041,0.847555134830603,0.41191675936902,0.784392026533607,0.0735077442285645,0.0904806996017783,0.0335062091311343,0.427308552823025,0.713422946933443,0.764863198247917,0.0963835487266189,0.0062722073766094,0.896386398420429,0.125745560415754,0.771925645495876,0.114780251365885,0.26451169741814,0.0157384898835908,0.5,0.771375944309215,0.790033868647488,0.25,12,0.518340757211135
38,0.541997071597346,0.156519605927653,0.74087535043371,0.787662886738382,0.0712897080404346,0.0482609759638354,0.0261372377054075,0.188346467686369,0.785010595681975,0.802959170182642,0,0.68622253839935,0.930703495509321,0.479439100268106,0.711284119958385,0.086967979984242,0.468385931156887,0.1990081173047,0.255153306201116,0.718994020448523,0.726655532488341,0.177315161821262,13,0.0903956073077941
39,0.915868573160134,0.837839298532603,0.417215808575702,0.737642050342942,0.0750725522728693,0.103374731459209,0.0299685724207114,0.482868573103715,0.718567219638925,0.82231937687487,0.196917020235865,0.000584671868273219,0.988566928464459,0.0589463051219957,0.708880426226138,0.131342298454865,0.347709810778036,0.0904918629041294,0.462586524829992,0.788260840417539,0.734521602400301,0.232570180352117,12,0.601368405432436
40,0.134768336646813,0.350794274833227,0.677469930483728,0.730625385638972,0.0538141521251337,0.0176902596107488,0.0103898866273339,0.898560895985021,0.298241840871491,0.664776433671823,0.3009203187681,0.682062867044157,0.205864571130225,0.0114919801816898,0.698274042926356,0.498756632243962,0.21159634033525,0.234257353543185,0.457563778954778,0.57796785521995,0.740007871907932,0.0388353103978515,17,0.553457789929853
41,0.11918990133352,0.376223045054088,0.547628412822492,0.727470511016028,0.00953578247967852,0.0766548195695453,0.0589035898616136,0.790009344149088,0.522266740174155,0.18429403860648,0.37912154417463,0.35704898582739,0.446264337290813,0.0425509105408815,0.385048917074431,0,0.488349840012664,0.451106785009227,0.104186313069052,0.516028321401693,0.844521471446104,0,26,0.583948651100124
42,0.412410416958473,0.67222773473148,0.537692755907586,0.889439296050436,0.116518376343968,0.0895789531556501,0.0699811097848354,0.398534823751792,0.661386853384397,0.482785087283519,0.146921246391928,0.0400064002449528,0.359582328815988,0.278077861168695,0.262103934687341,0.0903569878695386,0.0566673373301931,0.378973973401457,0.384157344846534,1,0.542139915560915,0.190799495972885,28,0.589952458005766
43,0.143581825744468,0.949099867374582,0.769911115598116,0.953485946381259,0.044884951141153,0.0124124571680508,0.0733609238875004,0.202545634326653,0.629785865220942,0.452133316059011,0.932171291876423,0.0763929457963156,0.756049211812281,0.296978427584168,1,0.360096861134104,0.208351168748259,0.0933012508335155,0.363554320305056,0.679768080743842,0.651884913405928,0.216189170185121,22,0.481337305410124
44,0.780549136246858,0.473194448880503,0.504558697819002,0.5,0.0949523652247447,0.0575814985402421,0.10145464475645,0.0593478890629263,0.659288291227576,0.780661232453763,0.554408709615999,0.606810605256626,0.819097111559675,0.616886346857035,0.0932291466882072,0.362835398820725,0.198441492427891,0.36897804193259,0.382093449270658,0.769972376602164,0.882553661390297,0.0171011212822361,22,0.950165358938527
45,0.772928638473703,0.353761296448455,0.525037172458218,0.514658437278768,0.0918597218490538,0.0679234050701897,0.106786968921598,0,0.66585968840265,0.760904148479382,0.556712941226257,0.601905754394035,0.763518770784244,0.599759247143801,0.136124448990363,0.377353786361871,0.222976520505306,0.402299052888459,0.326283245760209,0.688462985964547,0.902591375724407,0,23,0.888875631950265
46,0.32404754593324,0.849358228952551,0.905614940282158,0.635790626006072,0.0927734357797008,0.0779139885591322,0.0521161018729061,0.309329682931614,0.809626124100964,0.849641873502738,0.169614259521532,0.0650217091519534,0.394980847368707,0.189112896898814,0.276330929950752,0.143597038310842,0.435239656883888,0.437899682321922,0.289239571172694,0.74462710956434,0.794314376040172,0.204726532798725,5,0.0598680443288199
47,0.495487672455,0.117955269208152,1,0.984334897920345,0.0228864788156391,0.0946496874781817,0.00708697475387506,0.154981297411828,0.852892461971547,0.433786565981227,0.294570038724661,0.767705703031306,0.305370713863417,0.0595523573401609,0.330299557815517,0.172481052478172,0.0139258777183599,0.0560724421730756,0.427714619960107,0.5,0.566288726418532,0.0290822535173127,15,0.738844276916646
48,0.246676611118381,0.0592839134398906,0.858170194201158,0.897880810313144,0.0111841603693989,0.0676155613408273,0.0334395448825193,0.0189965277774475,0.675222143875078,0.432914193477613,0.134951384901313,0.170926592941977,0.972887183763368,0.118596622794708,0.751496126494426,0.176869427544698,0.322054943901223,0.479033231771723,0.458338084535983,0.652999568021367,0.76010066581406,0,5,0.855020873907842
49,0.304040246761739,0.892210730235193,0.195414009382281,0.707479308475364,0.118371225090503,0.0521695518201474,0.0045049634422019,0.93268439218649,0.681051602003778,0.562098881326917,0.16004690141641,0.0176032293649999,0.61377669708303,0.225050175956781,0.968232648257364,0.371348406852681,0.480749191484304,0.124378362128558,0.281153950812329,0.614970562976909,0.712996394461765,0.0221944210434004,26,0.756145669572376
50,0.787189476581188,0.254296083173119,0.132386604628747,0.715629894894792,0.106385452937709,0.0672778073284393,0.0646645507555939,0.74406960232308,0.772144115486004,0.413693697358414,0.356121700923163,0.00905966235456043,0.0394491345542547,0.266564089031859,0.930352982270976,0.217058281231303,0.261564060812489,0.379989259513415,0.16231022064976,0.57427054414758,0.717978426480711,0.249608929803506,23,0.84441333831225
51,0.939040044426305,0.730041403326128,0.439373718257165,0.758492224968632,0.0815977286727044,0.0905258229095057,0.0306562110069561,0.49919340079351,0.712300350483502,0.786830082801866,0.158082697775536,0.0216790117215246,0.981953495307358,0.0691092176404728,0.689195007791246,0.108600218066539,0.30806167489509,0,0.478375441233929,0.758374921907031,0.723267624235764,0.229844055875176,11,0.597923391310801
52,0.73908927617759,0.257999653256135,0.12905138571967,0.554750048236391,0.0283278730486124,0.0812875820830526,0.0324226828100179,0.644763269202707,0.831751828126738,0.501060449126095,0.225440606109345,0.631608340187778,0.157644525672553,0.235314327277506,0.729680864643443,0.324657324187403,0.0902975848826356,0.237173752592182,0.0330363356559858,0.744781396928958,0.90449584896336,0.0964799783893527,25,0.712290836760404
53,0.894831672640056,0.824382794341852,0.4573622792329,0.787302005225475,0.0831354789288773,0.100516573861847,0.031554044488142,0.510359247413363,0.76699421073107,0.681053497562955,0.0758004757801649,0.0402426861079079,0.850470593690103,0.105843383910519,0.644558919832516,0.153690182274526,0.312112127325048,0,0.492013041723233,0.765475878105834,0.761478874193293,0.230760033213808,14,0.545702682958125
54,0.701655869375672,0.574473902475696,0.121794258539634,0.87508388373919,0.0963222055112632,0.0331387315868596,0.0448890987498224,0.381357056563162,0.0580690470630693,0.761604424378119,0.309402373628234,0.696203543578595,0.472946652956353,0.282647797973858,0.202130385642489,0.410205189910246,0.193077933227696,0.41024109209031,0.295007513197186,0.933710609215449,0.866914489722847,0.119238220639284,25,0.363134168090724
55,0.839507162969636,0.87128776012381,0.462786449224813,0.765177189701535,0.0739477523653654,0.0906319152665677,0.0326628217028745,0.432964451813805,0.767044222708857,0.731154531380837,0.0745555368606251,0,0.957726025154078,0.129430798062136,0.676942118903638,0.127764644517369,0.33780401279585,0.00243386703456498,0.5,0.763475224276707,0.698171622951818,0.25,12,0.588454224944069
56,0.729603778858604,0.329820767501652,0.490322981024095,0.555245630875861,0.0906103817714976,0.0686143038944332,0.103974089225966,0.0425361824049384,0.548432223817217,0.625818420504082,0.517124016588197,0.640104069875128,0.703438107045763,0.665198684093008,0.102213992636788,0.402028013973464,0.150857110465857,0.40133769382557,0.337002297799409,0.737203185079662,0.980141968812657,0.032815568109906,23,0.937020378110507
57,0.789602755113293,0.346755192026374,0.451207974222214,0.583657098459917,0.103802021904293,0.0751821362678681,0.102171633526004,0.00235097111960841,0.630192885732771,0.790219117735945,0.544323216333124,0.549180459838894,0.767639088925603,0.583589513621588,0.0408941072656335,0.423008097514396,0.229127797258698,0.405628155353349,0.348190014057898,0.75326040817643,0.918273569411143,0.00751594882833365,20,1
58,0.611799993705839,0.759892363034561,0.0164533942044567,0.630468989959335,0.0842702604193828,0.0855332458624605,0.0218809451625169,0.135825908106586,0.290109259819045,0.821809516721468,0.438025170120497,0.238607653028947,0.798940660548898,0.387499788446109,0.221778264010134,0.2325498564565,0.174986085850053,0,0.174991436867136,0.598882450634424,0.817809378157656,0.25,30,0.382827750029785
59,0.774381384246751,0.891201278683854,0.829266447801736,0.585092823853952,0.0831486844915526,0.0762138896536676,0.0466054276568659,0.505902220460145,0.768043068151076,0.343272523804288,0.0961475844672156,0.944523046979126,0.134783586635001,0.199339054991743,0.494565960418613,0.0811006831639406,0.02891388350278,0.496549275556026,0.463874008889275,0.53336237660317,0.647443289544842,0.055511719733828,18,1
60,0.0169233952160064,0.730058633608087,0.00486439853556289,0.550218871396545,0.0463968519441818,0.0469705376063323,0.0858608085219981,0.610961591122823,0.475443135845859,0.32747895427712,0.452564109970125,0.634475688704704,0.129530640072163,0,0.0968173952387085,0.233761378347971,0.338798114891586,0.0756275211839519,0.0657555255095678,0.553116380753924,0.968591200512618,0.204994559640595,9,0.750014034439856
61,0.60951529472482,0.0831963656139325,0.648320395713536,0.56945148844414,0.00733295045609214,0.115619263711293,0.0794693093169881,0.359741818106492,0.413292075282479,0.158590483038071,0.825816692080575,0,0.970726948672754,0.924807122671814,0.826610152712505,0.487401329763549,0.236761615155803,0.343183813099181,0.330345877906784,0.642638889462938,0.717588309572129,0.196602752797732,29,0.766701820511979
62,0.298095094237675,0.364592878663062,0.193794684686476,0.525832332766943,0.0886057163256339,0.0202371881231199,0.113063563213704,0.154459141535732,0.545157394109993,0.871983184289555,0.155003641213942,0.696650692294113,0.380810087077272,0.8490408724346,0.755461354745273,0.348736315068381,0.201398760679922,0.226872017558789,0.463982749359409,0.751301876095805,0.960496295518538,0.0691141510878192,7,0.762293385399236
63,0.764059607625481,0.273658401635192,0.43337152856634,0.541428703921606,0.0898985276275072,0.0605760679484171,0.101829511379852,0,0.57350491211044,0.740067545173306,0.497179730068227,0.603472219503891,0.843192763895087,0.623918752942467,0.0507048549006807,0.413646508546535,0.246747016466913,0.416576634334696,0.340726441891122,0.742125008778897,0.912277100148516,0.0189511881706126,19,0.908565198517997
64,0.44103526535101,0.658251198839161,0.51648560259444,0.867871200394157,0.0345526217328059,0.0612487329059451,0.12,0.763927889151153,0.508235204935491,0.396967219950652,0.292792770326397,0.307385753484746,0.996935786919754,0.0142801711476695,0.626506927769003,0.439247304281391,0.415670651358821,0.101832629024781,0.400898128835815,0.86556188731524,0.985333449332829,0.089249829239224,4,0.0931585613774345
65,0.159553097161406,0.705558935873453,0.650415763936362,0.644820760666275,0.0919879810503967,0.0840675598663273,0.0742112156065405,0.988691272997545,0.114863473822277,0.308324885735282,0.328703902214603,0.400326880536706,0.757928720942108,0.67333441910253,0.166950164418111,0.137995031087353,0,0.391485138572374,0.421286961406227,0.599072647140317,0.618734027668069,0.193417108476089,9,0.609869016793463
66,0.430502745278441,0.145794713413326,0.345839864790242,0.76533741332139,0.0152555631668469,0.0447480039021131,0.0521464431768431,0.00145627835724403,0.955973584663725,0.783440373130329,0.531573335688927,0.0535740485689469,0.563584995298197,0.105535081570018,0.484471184868848,0.155026994421225,0.344963968320669,0.0817494839828534,0.236157637698318,0.906290924248492,0.561778712647143,0.0457939689772875,3,0.849600657385246
67,0.422459835854523,0.783954846885111,0.433915021477993,0.930630294871996,0.0440081354980912,0.0692553970723238,0.0905941773269911,0.855264139218969,0.505958233050902,0.425037895480093,0.351795351679569,0.304719434775734,0.958149010247042,0.0488250074097933,0.593703045955515,0.377326982638043,0.455166050930561,0.0387025152333199,0.359263924086491,0.832103954093389,1,0.076442325570863,5,0.149986417156492
68,1,0.515551734156981,0.601675773528692,0.623725443821533,0.101150121889863,0.0264358297973554,0.0678416999828388,0.946875349215423,0.760665333376394,0.820788372846297,0.0843232085835381,0.804745357700314,0.953913494472534,0.483105314992659,0.53942437221854,0.112039496461685,0.364769714176895,0.17142932292854,0.127479296124709,0.623097431694194,0.966854275466562,0.00335896878828377,23,0.882151032794292
69,0.172237648192074,0.83215068753112,0.15013545710848,0.771777870726813,0.00929098525278146,0.000901057293272662,0.0208973490102081,0.79537420297039,0.228315120824323,0.449806667635041,0.862835113166268,0.522539235493675,0.0445958074822939,0.0402941616884161,0.47342929200815,0.179312396230546,0.486262590737692,0.178030075931715,0.376514291094307,0.762413016689887,0.608171579391264,0,26,0.364439301357199
70,0.880068098034045,0.830518040208697,0.35633227285133,0.756654631264055,0.0682814461389223,0.0890523292351255,0.0236692056010896,0.513060001979682,0.757935300113413,0.652730875228719,0.115442058172386,0.096110598450621,0.9353894160026,0.079783727593423,0.768961041073872,0.118835776090871,0.362263410483023,0.0438750739534212,0.463000136188238,0.779783243323259,0.746621556092582,0.246838313149775,13,0.513486444110832
